"# The PX4_Firmware is root"

Requirement ID,Requirement Specification,Rule,Parent Feature,Children Features,Source of Requirement
"PX4-modules-47.5.174","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_ANGULAR_VELOCITY","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_ANGULAR_VELOCITY",""
"PX4-modules-47.5.175","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_ATTITUDE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_ATTITUDE",""
"PX4-modules-47.5.176","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_ATTITUDE_SETPOINT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_ATTITUDE_SETPOINT",""
"PX4-modules-47.5.177","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_COMMAND","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_COMMAND",""
"PX4-modules-47.5.178","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_COMMAND_ACK","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_COMMAND_ACK",""
"PX4-modules-47.5.179","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_CONSTRAINTS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_CONSTRAINTS",""
"PX4-modules-47.5.180","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_CONTROL_MODE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_CONTROL_MODE",""
"PX4-modules-47.5.181","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_GLOBAL_POSITION","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_GLOBAL_POSITION",""
"PX4-modules-47.5.182","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_IMU","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_IMU",""
"PX4-modules-47.5.183","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_IMU_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_IMU_STATUS",""
"PX4-modules-47.5.184","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_LAND_DETECTED","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_LAND_DETECTED",""
"PX4-modules-47.5.185","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_LOCAL_POSITION","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_LOCAL_POSITION",""
"PX4-modules-47.5.186","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_LOCAL_POSITION_SETPOINT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_LOCAL_POSITION_SETPOINT",""
"PX4-modules-47.5.187","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_MAGNETOMETER","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_MAGNETOMETER",""
"PX4-modules-47.5.188","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_ODOMETRY","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_ODOMETRY",""
"PX4-modules-47.5.189","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_OPTICAL_FLOW","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_OPTICAL_FLOW",""
"PX4-modules-47.5.190","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_OPTICAL_FLOW_VEL","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_OPTICAL_FLOW_VEL",""
"PX4-modules-47.5.191","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_RATES_SETPOINT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_RATES_SETPOINT",""
"PX4-modules-47.5.192","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_ROI","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_ROI",""
"PX4-modules-47.5.193","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_STATUS",""
"PX4-modules-47.5.194","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_THRUST_SETPOINT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_THRUST_SETPOINT",""
"PX4-modules-47.5.195","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_TORQUE_SETPOINT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_TORQUE_SETPOINT",""
"PX4-modules-47.5.196","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_TRAJECTORY_BEZIER","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_TRAJECTORY_BEZIER",""
"PX4-modules-47.5.197","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VEHICLE_TRAJECTORY_WAYPOINT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VEHICLE_TRAJECTORY_WAYPOINT",""
"PX4-modules-47.5.198","The ZENOH_PUBSUB may select ZENOH_PUBSUB_VTOL_VEHICLE_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_VTOL_VEHICLE_STATUS",""
"PX4-modules-47.5.199","The ZENOH_PUBSUB may select ZENOH_PUBSUB_WHEEL_ENCODERS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_WHEEL_ENCODERS",""
"PX4-modules-47.5.200","The ZENOH_PUBSUB may select ZENOH_PUBSUB_WIND","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_WIND",""
"PX4-modules-47.5.201","The ZENOH_PUBSUB may select ZENOH_PUBSUB_YAW_ESTIMATOR_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_YAW_ESTIMATOR_STATUS",""
"PX4-modules-48","The USER_AIRSHIP_ATT_CONTROL requires BOARD_PROTECTED","R7","USER_AIRSHIP_ATT_CONTROL","BOARD_PROTECTED",""
"PX4-modules-49","The USER_AIRSPEED_SELECTOR requires BOARD_PROTECTED","R7","USER_AIRSPEED_SELECTOR","BOARD_PROTECTED",""
"PX4-modules-50","The USER_ATTITUDE_ESTIMATOR_Q requires BOARD_PROTECTED","R7","USER_ATTITUDE_ESTIMATOR_Q","BOARD_PROTECTED",""
"PX4-modules-51","The USER_BATTERY_STATUS requires BOARD_PROTECTED","R7","USER_BATTERY_STATUS","BOARD_PROTECTED",""
"PX4-modules-52","The USER_CAMERA_FEEDBACK requires BOARD_PROTECTED","R7","USER_CAMERA_FEEDBACK","BOARD_PROTECTED",""
"PX4-modules-53","The USER_COMMANDER requires BOARD_PROTECTED","R7","USER_COMMANDER","BOARD_PROTECTED",""
"PX4-modules-54","The USER_CONTROL_ALLOCATOR requires BOARD_PROTECTED","R7","USER_CONTROL_ALLOCATOR","BOARD_PROTECTED",""
"PX4-modules-55","The USER_DATAMAN requires BOARD_PROTECTED","R7","USER_DATAMAN","BOARD_PROTECTED",""
"PX4-modules-56","The EKF2_MULTI_INSTANCE excludes BOARD_CONSTRAINED_FLASH","R7","EKF2_MULTI_INSTANCE","BOARD_CONSTRAINED_FLASH",""
"PX4-modules-56.1","The EKF2_MULTI_INSTANCE excludes BOARD_CONSTRAINED_MEMORY","R7","EKF2_MULTI_INSTANCE","BOARD_CONSTRAINED_MEMORY",""
"PX4-modules-57","The EKF2_AIRSPEED requires EKF2_SIDESLIP","R7","EKF2_AIRSPEED","EKF2_SIDESLIP",""
"PX4-modules-57.1","The EKF2_AIRSPEED requires EKF2_WIND","R7","EKF2_AIRSPEED","EKF2_WIND",""
"PX4-modules-58","The EKF2_BARO_COMPENSATION requires EKF2_WIND","R7","EKF2_BARO_COMPENSATION","EKF2_WIND",""
"PX4-modules-59","The EKF2_DRAG_FUSION requires EKF2_WIND","R7","EKF2_DRAG_FUSION","EKF2_WIND",""
"PX4-modules-60","The EKF2_OPTICAL_FLOW requires EKF2_RANGE_FINDER","R7","EKF2_OPTICAL_FLOW","EKF2_RANGE_FINDER",""
"PX4-modules-60.1","The EKF2_OPTICAL_FLOW requires EKF2_TERRAIN","R7","EKF2_OPTICAL_FLOW","EKF2_TERRAIN",""
"PX4-modules-61","The EKF2_SIDESLIP requires EKF2_WIND","R7","EKF2_SIDESLIP","EKF2_WIND",""
"PX4-modules-62","The USER_EKF2 requires BOARD_PROTECTED","R7","USER_EKF2","BOARD_PROTECTED",""
"PX4-modules-63","The USER_ESC_BATTERY requires BOARD_PROTECTED","R7","USER_ESC_BATTERY","BOARD_PROTECTED",""
"PX4-modules-64","The USER_EVENTS requires BOARD_PROTECTED","R7","USER_EVENTS","BOARD_PROTECTED",""
"PX4-modules-65","The USER_FLIGHT_MODE_MANAGER requires BOARD_PROTECTED","R7","USER_FLIGHT_MODE_MANAGER","BOARD_PROTECTED",""
"PX4-modules-66","The USER_FW_ATT_CONTROL requires BOARD_PROTECTED","R7","USER_FW_ATT_CONTROL","BOARD_PROTECTED",""
"PX4-modules-67","The USER_FW_POS_CONTROL requires BOARD_PROTECTED","R7","USER_FW_POS_CONTROL","BOARD_PROTECTED",""
"PX4-modules-68","The USER_FW_RATE_CONTROL requires BOARD_PROTECTED","R7","USER_FW_RATE_CONTROL","BOARD_PROTECTED",""
"PX4-modules-69","The USER_GIMBAL requires BOARD_PROTECTED","R7","USER_GIMBAL","BOARD_PROTECTED",""
"PX4-modules-70","The USER_GYRO_CALIBRATION requires BOARD_PROTECTED","R7","USER_GYRO_CALIBRATION","BOARD_PROTECTED",""
"PX4-modules-71","The USER_GYRO_FFT requires BOARD_PROTECTED","R7","USER_GYRO_FFT","BOARD_PROTECTED",""
"PX4-modules-72","The USER_LAND_DETECTOR requires BOARD_PROTECTED","R7","USER_LAND_DETECTOR","BOARD_PROTECTED",""
"PX4-modules-73","The USER_LANDING_TARGET_ESTIMATOR requires BOARD_PROTECTED","R7","USER_LANDING_TARGET_ESTIMATOR","BOARD_PROTECTED",""
"PX4-modules-74","The USER_LOCAL_POSITION_ESTIMATOR requires BOARD_PROTECTED","R7","USER_LOCAL_POSITION_ESTIMATOR","BOARD_PROTECTED",""
"PX4-modules-75","The USER_LOGGER requires BOARD_PROTECTED","R7","USER_LOGGER","BOARD_PROTECTED",""
"PX4-modules-76","The USER_MAVLINK requires BOARD_PROTECTED","R7","USER_MAVLINK","BOARD_PROTECTED",""
"PX4-modules-76.1","The MAVLINK_UAVCAN_PARAMETERS requires DRIVERS_UAVCAN","R7","MAVLINK_UAVCAN_PARAMETERS","DRIVERS_UAVCAN",""
"PX4-modules-77","The USER_MC_ATT_CONTROL requires BOARD_PROTECTED","R7","USER_MC_ATT_CONTROL","BOARD_PROTECTED",""
"PX4-modules-78","The USER_MC_HOVER_THRUST_ESTIMATOR requires BOARD_PROTECTED","R7","USER_MC_HOVER_THRUST_ESTIMATOR","BOARD_PROTECTED",""
"PX4-modules-79","The USER_MC_POS_CONTROL requires BOARD_PROTECTED","R7","USER_MC_POS_CONTROL","BOARD_PROTECTED",""
"PX4-modules-80","The USER_MC_RATE_CONTROL requires BOARD_PROTECTED","R7","USER_MC_RATE_CONTROL","BOARD_PROTECTED",""
"PX4-modules-81","The MODULES_MUORB_APPS requires PLATFORM_POSIX","R7","MODULES_MUORB_APPS","PLATFORM_POSIX",""
"PX4-modules-82","The MODULES_MUORB_SLPI requires PLATFORM_QURT","R7","MODULES_MUORB_SLPI","PLATFORM_QURT",""
"PX4-modules-83","The USER_NAVIGATOR requires BOARD_PROTECTED","R7","USER_NAVIGATOR","BOARD_PROTECTED",""
"PX4-modules-84","The USER_RC_UPDATE requires BOARD_PROTECTED","R7","USER_RC_UPDATE","BOARD_PROTECTED",""
"PX4-modules-85","The USER_ROVER_POS_CONTROL requires BOARD_PROTECTED","R7","USER_ROVER_POS_CONTROL","BOARD_PROTECTED",""
"PX4-modules-86","The USER_SENSORS requires BOARD_PROTECTED","R7","USER_SENSORS","BOARD_PROTECTED",""
"PX4-modules-87","The COMMON_SIMULATION requires MODULES_SIMULATION_BATTERY_SIMULATOR","R7","COMMON_SIMULATION","MODULES_SIMULATION_BATTERY_SIMULATOR",""
"PX4-modules-87.1","The COMMON_SIMULATION requires MODULES_SIMULATION_PWM_OUT_SIM","R7","COMMON_SIMULATION","MODULES_SIMULATION_PWM_OUT_SIM",""
"PX4-modules-87.2","The COMMON_SIMULATION requires MODULES_SIMULATION_SENSOR_AIRSPEED_SIM","R7","COMMON_SIMULATION","MODULES_SIMULATION_SENSOR_AIRSPEED_SIM",""
"PX4-modules-87.3","The COMMON_SIMULATION requires MODULES_SIMULATION_SENSOR_BARO_SIM","R7","COMMON_SIMULATION","MODULES_SIMULATION_SENSOR_BARO_SIM",""
"PX4-modules-87.4","The COMMON_SIMULATION requires MODULES_SIMULATION_SENSOR_GPS_SIM","R7","COMMON_SIMULATION","MODULES_SIMULATION_SENSOR_GPS_SIM",""
"PX4-modules-87.5","The COMMON_SIMULATION requires MODULES_SIMULATION_SENSOR_MAG_SIM","R7","COMMON_SIMULATION","MODULES_SIMULATION_SENSOR_MAG_SIM",""
"PX4-modules-87.6","The COMMON_SIMULATION requires MODULES_SIMULATION_SIMULATOR_MAVLINK","R7","COMMON_SIMULATION","MODULES_SIMULATION_SIMULATOR_MAVLINK",""
"PX4-modules-87.7","The COMMON_SIMULATION requires MODULES_SIMULATION_SIMULATOR_SIH","R7","COMMON_SIMULATION","MODULES_SIMULATION_SIMULATOR_SIH",""
"PX4-modules-88","The MODULES_SIMULATION_GZ_BRIDGE requires PLATFORM_POSIX","R7","MODULES_SIMULATION_GZ_BRIDGE","PLATFORM_POSIX",""
"PX4-modules-89","The MODULES_SIMULATION_SIMULATOR_MAVLINK requires PLATFORM_POSIX","R7","MODULES_SIMULATION_SIMULATOR_MAVLINK","PLATFORM_POSIX",""
"PX4-modules-89.1","The MODULES_SIMULATION_SIMULATOR_MAVLINK requires MODULES_SIMULATION_PWM_OUT_SIM","R7","MODULES_SIMULATION_SIMULATOR_MAVLINK","MODULES_SIMULATION_PWM_OUT_SIM",""
"PX4-modules-90","The MODULES_SIMULATION_SIMULATOR_SIH requires MODULES_SIMULATION_PWM_OUT_SIM","R7","MODULES_SIMULATION_SIMULATOR_SIH","MODULES_SIMULATION_PWM_OUT_SIM",""
"PX4-modules-90.1","The MODULES_SIMULATION_SIMULATOR_SIH requires MODULES_SIMULATION_SENSOR_MAG_SIM","R7","MODULES_SIMULATION_SIMULATOR_SIH","MODULES_SIMULATION_SENSOR_MAG_SIM",""
"PX4-modules-91","The USER_SIH requires BOARD_PROTECTED","R7","USER_SIH","BOARD_PROTECTED",""
"PX4-modules-92","The USER_TEMPERATURE_COMPENSATION requires BOARD_PROTECTED","R7","USER_TEMPERATURE_COMPENSATION","BOARD_PROTECTED",""
"PX4-modules-93","The USER_UUV_ATT_CONTROL requires BOARD_PROTECTED","R7","USER_UUV_ATT_CONTROL","BOARD_PROTECTED",""
"PX4-modules-94","The USER_UUV_POS_CONTROL requires BOARD_PROTECTED","R7","USER_UUV_POS_CONTROL","BOARD_PROTECTED",""
"PX4-modules-95","The USER_VTOL_ATT_CONTROL requires BOARD_PROTECTED","R7","USER_VTOL_ATT_CONTROL","BOARD_PROTECTED",""
"PX4-modules-96.1","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_COLLISION_CONSTRAINTS","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_COLLISION_CONSTRAINTS",""
"PX4-modules-96.2","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_FAILSAFE_FLAGS","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_FAILSAFE_FLAGS",""
"PX4-modules-96.3","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_OBSTACLE_DISTANCE","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_OBSTACLE_DISTANCE",""
"PX4-modules-96.4","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_OFFBOARD_CONTROL_MODE","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_OFFBOARD_CONTROL_MODE",""
"PX4-modules-96.5","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_ONBOARD_COMPUTER_STATUS","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_ONBOARD_COMPUTER_STATUS",""
"PX4-modules-96.6","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_POSITION_SETPOINT_TRIPLET","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_POSITION_SETPOINT_TRIPLET",""
"PX4-modules-96.7","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_SENSOR_COMBINED","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_SENSOR_COMBINED",""
"PX4-modules-96.8","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_SENSOR_GPS","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_SENSOR_GPS",""
"PX4-modules-96.9","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_SENSOR_OPTICAL_FLOW","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_SENSOR_OPTICAL_FLOW",""
"PX4-modules-96.10","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_TELEMETRY_STATUS","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_TELEMETRY_STATUS",""
"PX4-modules-96.11","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_TIMESYNC_STATUS","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_TIMESYNC_STATUS",""
"PX4-modules-96.12","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_TRAJECTORY_SETPOINT","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_TRAJECTORY_SETPOINT",""
"PX4-modules-96.13","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_TRAJECTORY_WAYPOINT","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_TRAJECTORY_WAYPOINT",""
"PX4-modules-96.14","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_VEHICLE_ATTITUDE","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_VEHICLE_ATTITUDE",""
"PX4-modules-96.15","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_VEHICLE_ATTITUDE_SETPOINT","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_VEHICLE_ATTITUDE_SETPOINT",""
"PX4-modules-96.16","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_VEHICLE_COMMAND","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_VEHICLE_COMMAND",""
"PX4-modules-96.17","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_VEHICLE_CONTROL_MODE","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_VEHICLE_CONTROL_MODE",""
"PX4-modules-96.18","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_VEHICLE_GLOBAL_POSITION","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_VEHICLE_GLOBAL_POSITION",""
"PX4-modules-96.19","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_VEHICLE_LOCAL_POSITION","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_VEHICLE_LOCAL_POSITION",""
"PX4-modules-96.20","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_VEHICLE_ODOMETRY","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_VEHICLE_ODOMETRY",""
"PX4-modules-96.21","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_VEHICLE_RATES_SETPOINT","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_VEHICLE_RATES_SETPOINT",""
"PX4-modules-96.22","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_VEHICLE_STATUS","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_VEHICLE_STATUS",""
"PX4-modules-96.23","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_VEHICLE_TRAJECTORY_BEZIER","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_VEHICLE_TRAJECTORY_BEZIER",""
"PX4-modules-96.24","The ZENOH_PUBSUB_MINIMAL requires ZENOH_PUBSUB_VEHICLE_TRAJECTORY_WAYPOINT","R7","ZENOH_PUBSUB_MINIMAL","ZENOH_PUBSUB_VEHICLE_TRAJECTORY_WAYPOINT",""
"PX4-modules-97","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ACTION_REQUEST","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ACTION_REQUEST",""
"PX4-modules-97.1","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ACTUATOR_ARMED","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ACTUATOR_ARMED",""
"PX4-modules-97.2","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ACTUATOR_CONTROLS_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ACTUATOR_CONTROLS_STATUS",""
"PX4-modules-97.3","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ACTUATOR_MOTORS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ACTUATOR_MOTORS",""
"PX4-modules-97.4","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ACTUATOR_OUTPUTS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ACTUATOR_OUTPUTS",""
"PX4-modules-97.5","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ACTUATOR_SERVOS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ACTUATOR_SERVOS",""
"PX4-modules-97.6","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ACTUATOR_SERVOS_TRIM","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ACTUATOR_SERVOS_TRIM",""
"PX4-modules-97.7","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ACTUATOR_TEST","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ACTUATOR_TEST",""
"PX4-modules-97.8","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ADC_REPORT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ADC_REPORT",""
"PX4-modules-97.9","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_AIRSPEED","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_AIRSPEED",""
"PX4-modules-97.10","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_AIRSPEED_VALIDATED","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_AIRSPEED_VALIDATED",""
"PX4-modules-97.11","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_AIRSPEED_WIND","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_AIRSPEED_WIND",""
"PX4-modules-97.12","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ARMING_CHECK_REPLY","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ARMING_CHECK_REPLY",""
"PX4-modules-97.13","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ARMING_CHECK_REQUEST","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ARMING_CHECK_REQUEST",""
"PX4-modules-97.14","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_AUTOTUNE_ATTITUDE_CONTROL_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_AUTOTUNE_ATTITUDE_CONTROL_STATUS",""
"PX4-modules-97.15","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_BATTERY_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_BATTERY_STATUS",""
"PX4-modules-97.16","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_BUTTON_EVENT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_BUTTON_EVENT",""
"PX4-modules-97.17","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_CAMERA_CAPTURE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_CAMERA_CAPTURE",""
"PX4-modules-97.18","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_CAMERA_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_CAMERA_STATUS",""
"PX4-modules-97.19","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_CAMERA_TRIGGER","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_CAMERA_TRIGGER",""
"PX4-modules-97.20","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_CELLULAR_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_CELLULAR_STATUS",""
"PX4-modules-97.21","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_COLLISION_CONSTRAINTS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_COLLISION_CONSTRAINTS",""
"PX4-modules-97.22","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_COLLISION_REPORT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_COLLISION_REPORT",""
"PX4-modules-97.23","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_CONFIG_OVERRIDES","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_CONFIG_OVERRIDES",""
"PX4-modules-97.24","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_CONTROL_ALLOCATOR_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_CONTROL_ALLOCATOR_STATUS",""
"PX4-modules-97.25","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_CPULOAD","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_CPULOAD",""
"PX4-modules-97.26","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_DATAMAN_REQUEST","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_DATAMAN_REQUEST",""
"PX4-modules-97.27","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_DATAMAN_RESPONSE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_DATAMAN_RESPONSE",""
"PX4-modules-97.28","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_DEBUG_ARRAY","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_DEBUG_ARRAY",""
"PX4-modules-97.29","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_DEBUG_KEY_VALUE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_DEBUG_KEY_VALUE",""
"PX4-modules-97.30","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_DEBUG_VALUE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_DEBUG_VALUE",""
